model,ticker,n,mae,rmse,r2,dir_acc
baseline:expanding_mean,C,48,0.07811797679615001,0.0926548226790306,-1.2451044952282864,0.5833333333333334
baseline:expanding_mean,CAT,49,0.1449946739750423,0.17073254410514158,-0.07532906142314211,0.5510204081632653
baseline:expanding_mean,CCI,48,0.2681508189339925,0.41290177883514056,-0.19599036321959096,0.6458333333333334
baseline:expanding_mean,CHTR,46,0.08755944502694155,0.23955935260023123,-0.021773008605829203,0.9347826086956522
baseline:expanding_mean,CL,49,0.06825587417454217,0.0825222440937004,-1.870617769520515,0.6326530612244898
baseline:expanding_mean,CMCSA,49,0.07082362950212676,0.08281162641757286,-0.1267372390092194,0.7959183673469388
baseline:expanding_mean,COP,47,0.3297700632245213,0.46615663892977294,-0.004224829031422628,0.46808510638297873
baseline:expanding_mean,COST,49,0.03927921444813541,0.05078631693393914,-0.07559850752426778,1.0
baseline:expanding_mean,CRM,49,0.13842677912714563,0.16136757585514472,-2.7962597041753505,1.0
baseline:expanding_mean,CSCO,47,0.07306650624211031,0.09219353474015571,-0.9602622293402874,0.5531914893617021
baseline:expanding_mean,CVX,49,0.26711565163482687,0.3559589027414931,-0.023284924502732007,0.40816326530612246
baseline:expanding_mean,DD,35,0.2637263380288759,0.3485070886179688,-0.6146265432235598,0.37142857142857144
baseline:expanding_mean,DE,45,0.15759476332497624,0.18269919873331883,-0.0554185633408506,0.5333333333333333
baseline:expanding_mean,DIS,25,0.1424767174790354,0.18546534103766607,0.014701319792965073,0.76
baseline:expanding_mean,DLR,49,0.08193752220344014,0.11226502376952889,-0.3159692189470047,0.9591836734693877
baseline:expanding_mean,DOW,29,0.21609752103229157,0.2471628974267301,-0.2260615214685342,0.27586206896551724
baseline:expanding_mean,EA,49,0.11249004776220381,0.1571097276946023,-0.0006916891146344639,0.7551020408163265
baseline:expanding_mean,ECL,49,0.07574017268920598,0.10021503530952278,-0.504018638668386,0.6530612244897959
baseline:expanding_mean,EOG,49,0.3775552156901348,0.5689320498118969,-0.02138989180306594,0.5714285714285714
baseline:expanding_mean,EQIX,49,0.06576576471622976,0.10111526791811176,-0.41322418363086344,0.9795918367346939
baseline:expanding_mean,EQR,25,0.06879695883712854,0.09037224919641976,-0.39543492413670944,0.8
baseline:expanding_mean,ETN,46,0.07829707677270523,0.11026929023880531,-0.23902119946296962,0.6956521739130435
baseline:expanding_mean,F,49,0.09594671808459657,0.14097029738635006,-0.14240617929003263,0.6122448979591837
baseline:expanding_mean,FCX,49,0.21247830609199225,0.2788723605352026,-0.027640217169136783,0.5714285714285714
baseline:expanding_mean,GE,45,0.3135825111587913,0.44133440491265347,-0.2106845479772934,0.35555555555555557
baseline:expanding_mean,GIS,31,0.0739772028414968,0.09128279836255966,-0.8646029874204761,0.6129032258064516
baseline:expanding_mean,GM,49,0.1503240895500475,0.24874172412906886,-0.04574983345231565,0.4897959183673469
baseline:expanding_mean,GOOGL,42,0.11981462668069505,0.1524475929207648,-1.076433779310979,0.9761904761904762
baseline:expanding_mean,GS,49,0.15682071306020906,0.21639429686203407,-0.029197839528297687,0.5714285714285714
baseline:expanding_mean,HAL,49,0.20827683458006485,0.25707282670666537,-0.060422513329588146,0.5102040816326531
baseline:expanding_mean,HD,49,0.05655423681496208,0.07965054461953093,-0.18315681442910692,0.8367346938775511
baseline:expanding_mean,HON,49,0.10460803364823638,0.14666887118216365,-0.3945369780041954,0.5510204081632653
baseline:expanding_mean,INTC,41,0.10154082686251006,0.13837776680335104,-0.42199563631833037,0.5609756097560976
baseline:expanding_mean,JNJ,32,0.10795959802501812,0.22123731203052202,-0.019792562593488716,0.84375
baseline:expanding_mean,JPM,49,0.0678657059366017,0.0894241529669159,-0.05247284616544334,0.7346938775510204
baseline:expanding_mean,KMB,49,0.13648609015352636,0.24795313997186358,-0.09686570172670161,0.4897959183673469
baseline:expanding_mean,KO,26,0.07357864024596382,0.10510841169495298,-0.10973999952448854,0.7307692307692307
baseline:expanding_mean,LIN,33,0.20514799071558515,0.4173006958686323,-0.07422365945008824,0.7272727272727273
baseline:expanding_mean,LLY,49,0.14141579705010593,0.18583602727241386,-0.03070034943502442,0.7346938775510204
baseline:expanding_mean,LMT,49,0.06927755210213464,0.09225984593156075,-0.3009228049024084,0.7551020408163265
baseline:expanding_mean,LOW,49,0.08010811026914223,0.10258780686321407,-0.2701336630708626,0.7346938775510204
baseline:expanding_mean,MA,47,0.14680702088372852,0.22769618400163832,-0.12441043237417038,0.8936170212765957
baseline:expanding_mean,MCD,49,0.10935965675450905,0.13895250131906317,-0.4701621870514916,0.40816326530612246
