model,ticker,n,mae,rmse,r2,dir_acc
baseline:persistence,PEP,46,0.03303900136040792,0.04263827295688927,0.1780942062372355,0.7608695652173914
baseline:persistence,PFE,9,0.16861290599603773,0.18439315145569027,-0.1531539660103265,0.5555555555555556
baseline:persistence,PG,46,0.03450757931367708,0.0439655729408458,0.31710854105635333,0.8695652173913043
baseline:persistence,PLD,30,0.1707330457309582,0.21820047103370677,-1.5083328767741353,1.0
baseline:persistence,PSA,46,0.045949311438955476,0.06732568398565658,-0.1910672234332802,1.0
baseline:persistence,RTX,46,0.12922863136823604,0.18981237660442285,-1.371027346741923,0.6956521739130435
baseline:persistence,SBUX,24,0.06750432537292853,0.09557635704717934,-0.21355501151227996,0.7916666666666666
baseline:persistence,SCCO,33,0.14015724767505405,0.18989049190152096,-1.1116277093869318,0.6060606060606061
baseline:persistence,SHW,46,0.07917176425429606,0.1153387126020289,-0.8117100402773085,1.0
baseline:persistence,SLB,46,0.17012619880403432,0.20490915644658436,-0.5171089135979359,0.5869565217391305
baseline:persistence,SPG,46,0.06675178828041743,0.10454596290646058,-1.184812222575307,0.782608695652174
baseline:persistence,T,46,0.09237759240641019,0.126401291935934,-0.5594660051640956,0.6956521739130435
baseline:persistence,TMO,18,0.09291179441504838,0.12266022065662309,-1.147281529240702,1.0
baseline:persistence,TMUS,46,0.1318365883480095,0.21458014276427606,-1.0761329455814104,0.8260869565217391
baseline:persistence,TSLA,46,0.34196772663915403,0.41324830113866473,-0.7864562208699413,0.9347826086956522
baseline:persistence,TTWO,46,0.4169387303787977,0.610967355474738,-4.400291671070582,0.6086956521739131
baseline:persistence,UNH,46,0.04795185712581306,0.06604466367437131,-1.0483017385309878,1.0
baseline:persistence,UNP,46,0.09200866589215545,0.1176353682701661,-0.9652822676915271,0.4782608695652174
baseline:persistence,UPS,46,0.061075843306231274,0.07327761081934274,-0.1807353258708655,0.8043478260869565
baseline:persistence,USB,46,0.04678887460871911,0.06943892818403918,-1.3830383804355013,0.6739130434782609
baseline:persistence,V,46,0.07535998618810702,0.11050526088276205,-1.2880033699321007,0.8260869565217391
baseline:persistence,VLO,30,0.3834722188623568,0.541610705338055,-1.090987181826192,0.6
baseline:persistence,VZ,46,0.03427442089890109,0.042386942024023516,-1.3030327156121135,0.4782608695652174
baseline:persistence,WBD,46,0.38406837007795247,0.6674574630503083,-0.9369671380019702,0.7391304347826086
baseline:persistence,WFC,46,0.05569634170974968,0.07548720666160431,-1.4266254768360516,0.45652173913043476
baseline:persistence,WMB,46,0.2446255661992904,0.34715772603251294,-1.0883682282209524,0.41304347826086957
baseline:persistence,WMT,47,0.024247443706270414,0.03193407210643261,-1.0417196986713826,0.8723404255319149
baseline:persistence,XOM,30,0.2890773376092634,0.38651475965161836,-0.9916209904539968,0.4666666666666667
baseline:sector_median,AAPL,30,0.1368208936470583,0.15812600129426196,-1.147159883900415,0.8666666666666667
baseline:sector_median,ABBV,46,0.0910915059609768,0.13544391750648113,-0.30917972132493765,0.9130434782608695
baseline:sector_median,ABT,46,0.07638144527353574,0.10487059607189525,-0.0033283813165247977,0.9130434782608695
baseline:sector_median,ADBE,39,0.054835641991444334,0.06851011681719092,-0.23377109175200927,1.0
baseline:sector_median,AMGN,46,0.06813627077817586,0.0828976075264808,-1.5518722072322682,0.9130434782608695
baseline:sector_median,AMT,46,0.46612819812735234,0.8330828324430903,0.050655894829295556,0.6304347826086957
baseline:sector_median,AMZN,46,0.15949403019226932,0.1945770561310922,-3.288470139734107,0.9130434782608695
baseline:sector_median,APD,46,0.08120082079328082,0.10399800373628726,0.11082853190864284,0.6521739130434783
baseline:sector_median,AVB,42,0.2672986304910842,0.4664272191571184,0.08245134872401905,0.6190476190476191
baseline:sector_median,BA,46,0.10723536185720588,0.14578298205583673,-0.06654694186990717,0.5217391304347826
baseline:sector_median,BAC,46,0.048674277611140335,0.05931520719367332,-0.7081865067439985,0.6739130434782609
baseline:sector_median,BKNG,46,0.20110478882352192,0.3247782464618385,-0.03608174365179839,0.8478260869565217
baseline:sector_median,BKR,34,0.22768994105550103,0.2964367164703534,-1.4881485940790542,0.7058823529411765
baseline:sector_median,BMY,46,0.09636209330705615,0.16670790054634263,-0.20158674981749436,0.8260869565217391
baseline:sector_median,BRK.B,46,0.07885368535298809,0.10004291850370982,-0.290073144606962,0.5869565217391305
baseline:sector_median,C,45,0.04634973078043252,0.05578626483005245,-0.6846511657994545,0.6888888888888889
baseline:sector_median,CAT,46,0.11786209625076338,0.14260188942514043,0.05119162884460504,0.6956521739130435
baseline:sector_median,CCI,46,0.4742837745175237,0.7147020239037891,-0.059542104771381554,0.5217391304347826
baseline:sector_median,CHTR,46,0.2269255030773819,0.597297044270662,-0.08687451119880807,0.9565217391304348
baseline:sector_median,CL,46,0.028704265610663353,0.0341343796418697,0.3912800029669845,0.7608695652173914
baseline:sector_median,CMCSA,46,0.05303116461264366,0.0690942231809475,-0.42570998012879735,0.8478260869565217
baseline:sector_median,COP,46,0.3984387548973212,0.6077178122590499,-0.2989397120664943,0.41304347826086957
baseline:sector_median,COST,47,0.06734566239985032,0.07734723027586721,-2.1886457484074735,0.8085106382978723
baseline:sector_median,CRM,47,0.08721168807605835,0.11878954132876554,-1.5689388837569238,1.0
baseline:sector_median,CSCO,39,0.10715072227751708,0.12742208770323302,-5.109009372562049,0.6410256410256411
baseline:sector_median,CVX,46,0.30841206444979374,0.39892671643884614,-0.8656516635316891,0.4782608695652174
baseline:sector_median,DD,26,0.24617716815456733,0.3174711154508192,-1.3226340172810858,0.34615384615384615
baseline:sector_median,DE,31,0.13847343682121377,0.16568035099848144,-0.10649574704194986,0.6774193548387096
baseline:sector_median,DIS,7,0.07451255228990913,0.09642173926431095,0.17108701340201304,1.0
baseline:sector_median,DLR,46,0.08521938136845364,0.10545179141772235,-0.9674257255762861,1.0
baseline:sector_median,DOW,26,0.1668007970039249,0.20736128202432805,-0.16594436518621136,0.4230769230769231
baseline:sector_median,EA,46,0.059429207455793685,0.08139844002759816,0.018160676862300495,0.717391304347826
baseline:sector_median,ECL,46,0.06525188713449097,0.08195608520368239,-0.43152656415272683,0.5652173913043478
baseline:sector_median,EOG,46,0.34808720042866176,0.4352044800134616,-0.5436154186093076,0.5652173913043478
baseline:sector_median,EQIX,46,0.07309875831977415,0.09150606865380598,-0.736566746193529,1.0
baseline:sector_median,EQR,22,0.07958963121620935,0.10281001080312206,-2.4262679849237747,0.7272727272727273
baseline:sector_median,ETN,34,0.07420570208923023,0.09047715235610167,-0.3466262824621704,0.7352941176470589
baseline:sector_median,F,46,0.07328905950652011,0.09313772352947539,-0.31629086764807846,0.6086956521739131
baseline:sector_median,FCX,46,0.19068995691742527,0.2400978409646082,-0.18220277132767837,0.391304347826087
baseline:sector_median,GE,45,0.3242163832373272,0.5283369021293165,-0.05785547694520443,0.4888888888888889
baseline:sector_median,GIS,28,0.04110255126469007,0.048662703186289104,-0.28278132109975984,0.6785714285714286
baseline:sector_median,GM,46,0.10643435813060875,0.12990360636975415,-0.3410641655226405,0.3695652173913043
baseline:sector_median,GOOGL,38,0.07686353211025503,0.10449623887427265,-0.4688764433252979,1.0
baseline:sector_median,GS,46,0.1131784080233619,0.15305574362409127,-0.05226887531978153,0.5869565217391305
baseline:sector_median,HAL,46,0.2230810402359273,0.26453149395315356,-0.3457570672708439,0.6086956521739131
baseline:sector_median,HD,47,0.06893087072962577,0.10331498098312761,-2.2671187115820266,0.8085106382978723
baseline:sector_median,HON,46,0.07855437434223429,0.10212964779242868,-0.8658243196936894,0.5652173913043478
baseline:sector_median,INTC,19,0.09572434329559992,0.11882325754389415,-6.427200707239706,0.6842105263157895
baseline:sector_median,JNJ,17,0.07423011552801222,0.11665790540410854,-0.923997174744535,0.7647058823529411
baseline:sector_median,JPM,46,0.047058973983046946,0.06785156944260198,-0.04762908712547542,0.8260869565217391
baseline:sector_median,KMB,46,0.05126238155483621,0.0919990711561007,-0.5040377970841652,0.6521739130434783
baseline:sector_median,KO,13,0.04576410647245473,0.059470786932969665,-0.061754035104676586,0.7692307692307693
baseline:sector_median,LIN,30,0.17668784173630686,0.3331886029003325,-0.09058258141046016,0.6666666666666666
baseline:sector_median,LLY,46,0.125394436331883,0.1683609885269497,-0.24518487473585315,0.7608695652173914
baseline:sector_median,LMT,46,0.06826641888750365,0.08873167568290614,-1.4176165092521313,0.6521739130434783
baseline:sector_median,LOW,47,0.08947225030563997,0.12095170783086544,-1.4560371554895504,0.723404255319149
baseline:sector_median,MA,38,0.1435417684582592,0.20023303413748123,-0.8895239623814906,0.8947368421052632
baseline:sector_median,MCD,46,0.11582417609655969,0.13258434017761433,-1.8251083972019764,0.32608695652173914
baseline:sector_median,MDLZ,46,0.046177595020217115,0.06323705989415829,0.3739698172144543,0.782608695652174
baseline:sector_median,META,46,0.21175939224496837,0.2564233320268945,-1.5859412905438455,0.9565217391304348
baseline:sector_median,MO,46,0.04459272737632324,0.05331061036777776,-4.212157532410005,0.32608695652173914
baseline:sector_median,MRK,26,0.09118610694257354,0.11477128717774718,0.2702651468882715,0.7692307692307693
baseline:sector_median,MS,46,0.1023691767374314,0.12199802653245499,-0.2647836315041885,0.6521739130434783
baseline:sector_median,MSFT,46,0.07658322334226467,0.09094598926552094,-0.615211093090511,0.8913043478260869
baseline:sector_median,NEM,30,0.22795362688142254,0.2707984726838592,-0.994912837334869,0.36666666666666664
baseline:sector_median,NFLX,46,0.15743851024909977,0.17127212075954046,-2.470364659107393,1.0
baseline:sector_median,NKE,46,0.07746108712840286,0.11215432742365694,-1.1263121083701475,0.6739130434782609
baseline:sector_median,NVDA,47,0.4113693992534768,0.6018228348109033,-0.5475767853192448,0.8936170212765957
baseline:sector_median,O,30,0.15242775425716218,0.2160286950299816,-0.5916513170740663,1.0
baseline:sector_median,ORCL,38,0.18780498590441722,0.251697616652352,0.06496665295061599,0.8421052631578947
baseline:sector_median,OXY,46,0.2977675687991932,0.3883760848974123,-0.9777424669577546,0.5217391304347826
baseline:sector_median,PEP,46,0.03526535002913576,0.04179500748558131,0.21028271164825474,0.7608695652173914
baseline:sector_median,PFE,9,0.14687249051073442,0.16866894279389877,0.03513185417444464,0.5555555555555556
baseline:sector_median,PG,46,0.03904519697421222,0.05055559969209101,0.09704784352562679,0.8260869565217391
baseline:sector_median,PLD,30,0.1371699808510312,0.17126046262243705,-0.5452118450239858,1.0
baseline:sector_median,PSA,46,0.0471319361455816,0.06409726807603945,-0.07957735007290068,1.0
baseline:sector_median,RTX,46,0.11441240888849696,0.1609860931041072,-0.7055491167062691,0.5434782608695652
baseline:sector_median,SBUX,24,0.06805287707122429,0.08752151807852179,-0.017626026512781,0.7916666666666666
baseline:sector_median,SCCO,33,0.14019197365493208,0.17471051986979888,-0.7875122440098272,0.45454545454545453
baseline:sector_median,SHW,46,0.07175700554435058,0.11122952691251216,-0.6849176208245447,0.6304347826086957
baseline:sector_median,SLB,46,0.19283711880066573,0.22810560520242829,-0.8800350396137513,0.6086956521739131
baseline:sector_median,SPG,46,0.07629092309688248,0.09303123052525096,-0.730043860415102,0.8478260869565217
baseline:sector_median,T,46,0.09167841943821047,0.1221441822529291,-0.4561913899664565,0.6739130434782609
baseline:sector_median,TMO,18,0.07599092732955809,0.10705593617900429,-0.6356975846566668,1.0
baseline:sector_median,TMUS,46,0.09280767498563948,0.1614797417239891,-0.175742433788471,0.8695652173913043
baseline:sector_median,TSLA,46,0.37228809584492906,0.47303603174647263,-1.3407696054358555,0.8478260869565217
baseline:sector_median,TTWO,46,0.19689818105075996,0.27643425884632206,-0.10551574928068708,0.8043478260869565
baseline:sector_median,UNH,46,0.0561788856699729,0.07471985334169105,-1.6217452472147986,0.9782608695652174
baseline:sector_median,UNP,46,0.07406085676729568,0.1027979739817968,-0.5007840776212222,0.6086956521739131
baseline:sector_median,UPS,46,0.08628747422878921,0.11602717656560566,-1.960256908405733,0.4782608695652174
baseline:sector_median,USB,46,0.04116055128385144,0.05702838663795083,-0.6073379186725385,0.8478260869565217
baseline:sector_median,V,46,0.08782575438492106,0.10835676581428805,-1.1998993896366117,0.8478260869565217
baseline:sector_median,VLO,30,0.3458559273328897,0.48607105462016,-0.6841330945447541,0.5333333333333333
baseline:sector_median,VZ,46,0.06266852434270843,0.07368307858747852,-5.959394598746023,0.717391304347826
baseline:sector_median,WBD,46,0.24543016983768112,0.49948864550413413,-0.08474162623502335,0.717391304347826
baseline:sector_median,WFC,46,0.059940569632874724,0.07144669014852853,-1.1738034401813948,0.4782608695652174
baseline:sector_median,WMB,46,0.3035197152656545,0.40841884088864183,-1.890446559851354,0.391304347826087
baseline:sector_median,WMT,47,0.021989962556810728,0.027120394690654717,-0.47258213371407165,0.8297872340425532
baseline:sector_median,XOM,30,0.30834305334351925,0.4011878808117449,-1.1457056255548141,0.43333333333333335
catboost,AAPL,30,0.0973973651977733,0.12633458772890924,-0.3705735369698404,0.8333333333333334
catboost,ABBV,46,0.08565850801290162,0.12092720990499202,-0.04358618655554869,0.8260869565217391
catboost,ABT,46,0.0827135236911349,0.11135449829775165,-0.1312306291183638,0.6304347826086957
catboost,ADBE,39,0.0473131217053567,0.05622732256102401,0.16896372456927267,1.0
catboost,AMGN,46,0.03995013732187081,0.05322789068145551,-0.05209132833073471,0.8478260869565217
catboost,AMT,46,0.5602197716513934,0.9000214668606672,-0.10803384059274612,0.7608695652173914
catboost,AMZN,46,0.06875554221687619,0.08765998342415439,0.1295939480306747,1.0
catboost,APD,46,0.081915140612156,0.09929136218104274,0.18948986435709536,0.6304347826086957
catboost,AVB,42,0.4290818796267414,0.5878431156555344,-0.45741824192899316,0.47619047619047616
catboost,BA,46,0.11470409773530817,0.15784669893281048,-0.250366481852748,0.5869565217391305
catboost,BAC,46,0.036948232559003646,0.04771348638081591,-0.1053135291686671,0.7608695652173914
catboost,BKNG,46,0.1790703579183241,0.3003196699858629,0.1140938592550268,0.9347826086956522
catboost,BKR,34,0.12538432793730847,0.18570977990134324,0.023478351570366707,0.7058823529411765
catboost,BMY,46,0.0942476038775912,0.14967755947934122,0.03137393189106774,0.717391304347826
catboost,BRK.B,46,0.07514778970358736,0.09717872166013936,-0.21726179899257847,0.6304347826086957
catboost,C,45,0.040164380992371185,0.04815651599183053,-0.25535205225909086,0.6
catboost,CAT,46,0.09874253252034895,0.12164547222215377,0.3095696952362502,0.717391304347826
catboost,CCI,46,0.6266211419379075,0.7854722159617143,-0.27976388735878244,0.5434782608695652
catboost,CHTR,46,0.23643563503525603,0.5830592980599605,-0.03567650389054555,0.9565217391304348
catboost,CL,46,0.029194291574666215,0.03697809657540272,0.2856309263042429,0.7608695652173914
catboost,CMCSA,46,0.04990239066997541,0.06773055645124426,-0.3699887475058581,0.8043478260869565
catboost,COP,46,0.3324371326369091,0.5280547784089132,0.019284550442582593,0.6304347826086957
catboost,COST,47,0.03414197630538159,0.04283288292520475,0.02215200026617503,1.0
catboost,CRM,47,0.03629853278885457,0.04599727265347215,0.614821955009391,1.0
catboost,CSCO,39,0.04502552171577501,0.05807564257803155,-0.26902274530218384,0.6923076923076923
catboost,CVX,46,0.20123561349051225,0.2634568753925986,0.18630173759934332,0.7391304347826086
catboost,DD,26,0.23224000596086605,0.3192352747104028,-1.3485190872782318,0.46153846153846156
catboost,DE,31,0.10777089859613513,0.12824123465901308,0.3370769523291427,0.7741935483870968
catboost,DIS,7,0.05520404370685659,0.07814984246017083,0.4554782452091577,1.0
catboost,DLR,46,0.07210042102174376,0.09039961499324384,-0.44585114621419564,1.0
catboost,DOW,26,0.13122100756929894,0.1666380029915129,0.247042273697627,0.7307692307692307
catboost,EA,46,0.09723048332372787,0.12102545202258416,-1.1705094690880062,0.6956521739130435
catboost,ECL,46,0.05340847096385641,0.07181331147349532,-0.09912454868105325,0.6956521739130435
catboost,EOG,46,0.2545752700618842,0.3142373527039175,0.19523698686634172,0.7391304347826086
catboost,EQIX,46,0.05747449171521941,0.07769782551647625,-0.25201466269627515,0.9782608695652174
catboost,EQR,22,0.05641096614797602,0.07281001936308903,-0.7184338216623491,0.6818181818181818
catboost,ETN,34,0.06448110586189773,0.07725052230568491,0.018315149970502875,0.7941176470588235
catboost,F,46,0.06041022892891034,0.0836983711373851,-0.0630033745954548,0.6521739130434783
catboost,FCX,46,0.17455602155038463,0.21670027733530114,0.03698201522590172,0.6086956521739131
catboost,GE,45,0.32116175539355696,0.5020090886272845,0.04494670357903219,0.4888888888888889
catboost,GIS,28,0.040589628676387116,0.04700280093325368,-0.19676159683599903,0.75
catboost,GM,46,0.08503178594859462,0.11757660548949365,-0.09862373425413562,0.5217391304347826
catboost,GOOGL,38,0.07898514610083629,0.10243948902721953,-0.4116230936955605,1.0
catboost,GS,46,0.12074393759609556,0.1557479150553505,-0.08961216811245465,0.6521739130434783
catboost,HAL,46,0.15290275501767286,0.1948534663843046,0.26982296071739353,0.7391304347826086
catboost,HD,47,0.04011704777003721,0.0617586626946633,-0.16743868814926266,0.8297872340425532
catboost,HON,46,0.06413904675385292,0.07977904188743573,-0.13853061628599161,0.6086956521739131
catboost,INTC,19,0.06095285314203428,0.07743717607434027,-2.154432694589013,0.6842105263157895
catboost,JNJ,17,0.0737975504879209,0.09810525692144993,-0.360694533673084,0.7058823529411765
catboost,JPM,46,0.052418573724826986,0.07534444706347172,-0.2917850464868528,0.717391304347826
catboost,KMB,46,0.051443961542173906,0.09136209759585137,-0.4832828973588674,0.6956521739130435
catboost,KO,13,0.041213453491339806,0.06512523736997494,-0.27325440739109563,0.6923076923076923
catboost,LIN,30,0.1602463999372318,0.30747191130208595,0.0712706359048435,0.7
catboost,LLY,46,0.10100424748275576,0.13971414113716413,0.1425049270432187,0.7608695652173914
catboost,LMT,46,0.04694405185619416,0.06103861550875566,-0.1440352204627351,0.717391304347826
catboost,LOW,47,0.05691977280700308,0.08166433179742474,-0.11963314987733797,0.8723404255319149
catboost,MA,38,0.11206634080936186,0.15733693118670888,-0.16665459942659377,0.9473684210526315
catboost,MCD,46,0.06984796377079726,0.09048709362725926,-0.315903164223285,0.5
catboost,MDLZ,46,0.048049059923167076,0.06040196794665801,0.4288448335592351,0.8695652173913043
catboost,META,46,0.12323540973272619,0.1508730125176229,0.10478632755050377,0.9565217391304348
catboost,MO,46,0.030461022162660997,0.0374882878178763,-1.5773976885944592,0.43478260869565216
catboost,MRK,26,0.11274520961571252,0.1465073204859103,-0.1890968688375987,0.7307692307692307
catboost,MS,46,0.09961209999184555,0.12793009908811886,-0.39077251053633,0.6521739130434783
catboost,MSFT,46,0.05808158805432491,0.06895144020152318,0.07157063212356007,0.8913043478260869
catboost,NEM,30,0.16735582236815755,0.2109924215332369,-0.21105876410779545,0.7333333333333333
catboost,NFLX,46,0.047567909332499304,0.05951681611670902,0.5809352397181814,1.0
catboost,NKE,46,0.06317771579234098,0.09270415159210309,-0.4527581117850392,0.8478260869565217
catboost,NVDA,47,0.3308634546433671,0.5028604171031008,-0.08046271540197614,0.8723404255319149
catboost,O,30,0.1367525984880946,0.20071492182879255,-0.37399252432522756,1.0
catboost,ORCL,38,0.17253710669397596,0.27766322257503384,-0.1379039711117762,0.8157894736842105
catboost,OXY,46,0.23424863327635134,0.279185780592978,-0.022001116972974133,0.5
catboost,PEP,46,0.03531736024872184,0.04397117070517345,0.12590449257512104,0.7608695652173914
catboost,PFE,9,0.12850527246238683,0.16062686029262005,0.12494759220485496,0.7777777777777778
catboost,PG,46,0.03534130204334193,0.04889704321443403,0.15532157124450952,0.782608695652174
catboost,PLD,30,0.162331756091907,0.19945874470444827,-1.0959454045561392,0.9
catboost,PSA,46,0.07745575070713316,0.10214654263307299,-1.7417134861076655,0.9782608695652174
catboost,RTX,46,0.0863574715610229,0.12820505369594254,-0.08167750737232349,0.6956521739130435
catboost,SBUX,24,0.07096262883164263,0.10035402689312883,-0.33791378971379205,0.7083333333333334
catboost,SCCO,33,0.11515138757501121,0.14911982941700258,-0.3022120497730556,0.5454545454545454
catboost,SHW,46,0.05482969171439178,0.07664876497652745,0.19989162717620168,0.9565217391304348
catboost,SLB,46,0.11556414261916279,0.15499860157000375,0.13194031104065607,0.6956521739130435
catboost,SPG,46,0.047194751396786284,0.0671677391327869,0.09817754857898575,0.8913043478260869
catboost,T,46,0.086859776188497,0.12702910239230866,-0.5749956001837269,0.6739130434782609
catboost,TMO,18,0.06498237255546942,0.08991130770266852,-0.1537458014488864,1.0
catboost,TMUS,46,0.09019436973276256,0.15027159681804825,-0.01819252198329191,0.8695652173913043
catboost,TSLA,46,0.24950471253812803,0.31671550290417555,-0.04932221759346178,0.9347826086956522
catboost,TTWO,46,0.2549398427060667,0.3336882001880945,-0.6108789392391099,0.8043478260869565
catboost,UNH,46,0.04243013801153056,0.05919094433159827,-0.6452390359076525,1.0
catboost,UNP,46,0.061754465854568334,0.07906587740774113,0.11217515901031272,0.5434782608695652
catboost,UPS,46,0.0438487667669532,0.05766788501699779,0.2687295863492184,0.8478260869565217
catboost,USB,46,0.03624902465282436,0.052111765449348556,-0.3421362070764742,0.717391304347826
catboost,V,46,0.06647090132912024,0.08685694683042525,-0.4135132036137841,0.8913043478260869
catboost,VLO,30,0.24880914903768833,0.33647584905487843,0.19297927847631957,0.7333333333333333
catboost,VZ,46,0.04018468223962524,0.05183993511491876,-2.444806518314214,0.717391304347826
catboost,WBD,46,0.24795330249623337,0.47820672383212814,0.005725222895626936,0.7391304347826086
catboost,WFC,46,0.0464374917236783,0.06025786705672142,-0.546263672362499,0.43478260869565216
catboost,WMB,46,0.1619355811813594,0.23084301665032228,0.07660633765426028,0.6304347826086957
catboost,WMT,47,0.029463424809549145,0.040048593351905665,-2.211160767804675,0.8936170212765957
catboost,XOM,30,0.1889163420617813,0.24925219523657796,0.17176703293058404,0.7
elasticnet,AAPL,30,0.08461592292953743,0.10322177841047206,0.08504342613618543,0.8666666666666667
elasticnet,ABBV,46,0.05624335225212389,0.09176794457790922,0.39901689189593637,0.9347826086956522
elasticnet,ABT,46,0.059801125502322625,0.09309924777715767,0.20927045100716746,0.8260869565217391
elasticnet,ADBE,39,0.10314705792329161,0.13964915084063032,-4.126273492553635,1.0
elasticnet,AMGN,46,0.059272104713399554,0.07956324317973311,-1.350714486972413,0.9130434782608695
elasticnet,AMT,46,0.6544889968837733,1.07241367055298,-0.5731566525356044,0.6956521739130435
elasticnet,AMZN,46,0.10036172299811573,0.12137525804113429,-0.6687046112946955,0.9782608695652174
elasticnet,APD,46,0.07599102183533918,0.09560667666302211,0.2485294647092543,0.5869565217391305
elasticnet,AVB,42,0.624226560682582,1.041583495778421,-3.5756153439096785,0.5952380952380952
elasticnet,BA,46,0.10573747279189054,0.14668038428592617,-0.07971812943621281,0.6304347826086957
elasticnet,BAC,46,0.05117287004185021,0.06640653430661059,-1.1410401636092602,0.6521739130434783
elasticnet,BKNG,46,0.176622096952327,0.2876987559260405,0.18698955755626956,0.8913043478260869
elasticnet,BKR,34,0.13503210787159972,0.1881284698484642,-0.0021237879091016154,0.7647058823529411
elasticnet,BMY,46,0.09762379818061435,0.153548480747896,-0.019374613552640918,0.8260869565217391
elasticnet,BRK.B,46,0.08850029605083005,0.11923620658175409,-0.8325588522901657,0.5217391304347826
elasticnet,C,45,0.05439134212953882,0.06746735305972072,-1.464011680045055,0.5777777777777777
elasticnet,CAT,46,0.10321371812976554,0.12492833418676037,0.27180138891051975,0.6304347826086957
elasticnet,CCI,46,0.619037299685612,0.8515984127553591,-0.5043118700448066,0.5652173913043478
elasticnet,CHTR,46,0.2507704092296616,0.5820851370651166,-0.03221862980771317,0.9130434782608695
elasticnet,CL,46,0.043129019490148156,0.056651662888801746,-0.6767135134531501,0.717391304347826
elasticnet,CMCSA,46,0.059011079930150444,0.07867556014693372,-0.8485338175746653,0.8913043478260869
elasticnet,COP,46,0.29893644008518244,0.48950519938106746,0.15724821454121718,0.7608695652173914
elasticnet,COST,47,0.04539609367446763,0.05530428031363722,-0.6301750039419929,0.8085106382978723
elasticnet,CRM,47,0.06498275718900651,0.08571289459012658,-0.33748735594357315,1.0
elasticnet,CSCO,39,0.05916033362275151,0.08100694424465787,-1.4690271107484825,0.6666666666666666
elasticnet,CVX,46,0.1830102140059626,0.25229675558157133,0.2537786910591924,0.6956521739130435
elasticnet,DD,26,0.21632291296400633,0.3068511694109417,-1.1698410047103018,0.7307692307692307
elasticnet,DE,31,0.10021664126348721,0.12742194639879204,0.3455202608181024,0.8387096774193549
elasticnet,DIS,7,0.08584648592098452,0.11347522735523125,-0.14805090370038854,1.0
elasticnet,DLR,46,0.06561032296176293,0.07789187609388054,-0.07343252577725745,0.9782608695652174
elasticnet,DOW,26,0.13702944499756659,0.1623317799411587,0.2854549900154849,0.5384615384615384
elasticnet,EA,46,0.09486263415890893,0.12418500329815879,-1.2853176007944511,0.6956521739130435
elasticnet,ECL,46,0.08118197640953054,0.10190357822907256,-1.213175576623073,0.6521739130434783
elasticnet,EOG,46,0.23871703222146703,0.298308933766758,0.27475471695128584,0.5869565217391305
elasticnet,EQIX,46,0.07790533372162735,0.09550642746904843,-0.8917201330199211,1.0
elasticnet,EQR,22,0.09452310246887609,0.10573571007849633,-2.6240475811110042,0.7272727272727273
elasticnet,ETN,34,0.0678084611709799,0.08694693510829751,-0.24359164376480646,0.8235294117647058
elasticnet,F,46,0.06738451771829798,0.08872169855320407,-0.19442896390650333,0.6304347826086957
elasticnet,FCX,46,0.1421614668710003,0.18549023128947775,0.29440166218079666,0.6304347826086957
elasticnet,GE,45,0.33973208767527957,0.5744132997628456,-0.2504128318696499,0.5111111111111111
elasticnet,GIS,28,0.04366157029038858,0.057095974751769626,-0.7659205101421764,0.75
elasticnet,GM,46,0.09591087711449466,0.13698778527460967,-0.49131995972286857,0.5869565217391305
elasticnet,GOOGL,38,0.06985671359672384,0.09414455496107188,-0.19226929955919014,0.9736842105263158
elasticnet,GS,46,0.1059679594431965,0.13692641564441452,0.15782578455830198,0.6521739130434783
elasticnet,HAL,46,0.13308128463652324,0.17793808237699352,0.39109475958055817,0.6956521739130435
elasticnet,HD,47,0.05355521969821111,0.06832138126663953,-0.42873469369030004,0.7872340425531915
elasticnet,HON,46,0.07382881775148899,0.08921893272720456,-0.4239053722768673,0.4782608695652174
elasticnet,INTC,19,0.07934604223525805,0.09666934603194664,-3.9158634695252834,0.6842105263157895
elasticnet,JNJ,17,0.06535396397446452,0.09290850555573325,-0.22035737505853503,0.6470588235294118
elasticnet,JPM,46,0.06237136677049754,0.08813551750786038,-0.7676231089822543,0.6739130434782609
elasticnet,KMB,46,0.07180362564761998,0.10898029258628628,-1.110511895059786,0.6521739130434783
elasticnet,KO,13,0.046027056460461235,0.06998444421486667,-0.47034613962050886,0.7692307692307693
elasticnet,LIN,30,0.19968668292568467,0.33032291478104836,-0.07190349327627099,0.8
elasticnet,LLY,46,0.10609865716258504,0.14461904030617379,0.08124047817405788,0.7608695652173914
elasticnet,LMT,46,0.0607322395356467,0.07566204358524568,-0.7578676771880526,0.6086956521739131
elasticnet,LOW,47,0.0686741491732985,0.085304945049398,-0.22168527069755206,0.7446808510638298
elasticnet,MA,38,0.1068851971749599,0.14132541053612235,0.05871430478210815,0.9736842105263158
elasticnet,MCD,46,0.08248711216836434,0.1053850824725507,-0.7848796260270579,0.41304347826086957
elasticnet,MDLZ,46,0.0570119494249454,0.07283550772194185,0.1695026778551636,0.8043478260869565
elasticnet,META,46,0.12937753847033812,0.17172169697344428,-0.1597220790914733,0.9565217391304348
elasticnet,MO,46,0.049264562618300645,0.06365249041301531,-6.430551077553647,0.391304347826087
elasticnet,MRK,26,0.13554354720193645,0.1792781712713789,-0.780546875451243,0.8076923076923077
elasticnet,MS,46,0.09378791834949833,0.11484279101544785,-0.12077414219113392,0.717391304347826
